sin_month,cos_month,GHI_lag1,GHI_lag12,GHI_anom,CLOUD_anom,PRECTOT_anom,ONI,ONI_lag2,GHI_x_CLOUD,ONI_x_CLOUD_anom,T2M_x_RH
0.00046344698,0.0026409612,-0.00014332341,0.01825414,-0.00070019695,-0.0042698383,-0.012338626,-0.001893224,-0.0061524385,0.015745228,0.008442125,-0.0013537158
-0.013317676,0.0029660848,0.008898555,0.0056432066,0.0033259585,-0.008684848,-0.0103677735,-0.0005816758,-0.00492602,0.0202738,0.011660255,0.00042628904
-0.01357939,0.0014713891,0.0069634966,0.0047254595,0.032452445,0.010250961,-0.0098375,-0.0044162623,-0.008399705,0.02287412,-0.012882981,0.00026202612
-0.010730872,0.002711206,0.0009588854,0.0032827014,0.0021516397,-0.0063351416,0.009118106,-0.0026373288,-0.0019574843,0.022257285,0.010137872,-0.0046904166
-0.019299345,0.000657952,0.0012957443,0.0030857513,-0.018918922,0.0026349444,-0.013494102,-0.0038321016,-0.0054490124,-0.026911672,-0.0056494623,0.0030824556
-0.01689296,-0.007415235,-0.008180986,-0.018009277,0.0001869128,0.0011949115,-0.008507545,-0.005596907,-0.008186872,-0.0010720735,-0.0106899105,-0.004893409
-0.01057167,-0.005700711,-0.0049447943,-0.0119367335,0.029437007,0.0011597481,-0.0011231774,0.00408947,-0.005556236,0.01840653,0.0032960875,-0.0011473388
0.00845019,-0.005576182,0.0063318447,-0.01501787,0.02157194,-0.010498163,0.008587394,0.0049557774,-0.0023729636,0.01526477,0.0108037265,0.007481027
0.018436313,-0.0006645069,0.0026240072,0.018636761,0.0148477405,0.015063849,-0.010670013,0.0031781627,-0.00012065214,-0.03131658,-0.004963513,0.00023410429
0.022417387,0.0028310593,-0.0013690551,0.026377287,0.020242903,0.0108817555,0.02348484,0.004250144,0.00396008,0.0151620945,-0.0053638667,0.0065079075
0.014590711,-0.00023586552,0.00011956899,0.008128858,0.016984947,0.00077833893,-0.005689859,0.0016307009,0.0014757152,0.019869022,-0.0041984925,0.002229625
0.01067391,0.002948911,0.0019808852,-0.012693477,-0.01264423,-0.005074874,-8.877643e-06,0.0033411898,0.00042451438,0.012112251,0.011463175,-0.0015200382
-0.0002927964,0.0004391595,0.002478165,-0.006516629,0.0056364485,-0.0021630134,0.014430445,0.0058010775,0.00063806784,0.00910189,0.007648866,0.004392917
